,AAPL.O mean ret,MSFT.O mean ret,INTC.O mean ret,AMZN.O mean ret,GS.N mean ret,AAPL.O ret,MSFT.O ret,INTC.O ret,AMZN.O ret,GS.N ret,AAPL.O improvs,MSFT.O improvs,INTC.O improvs,AMZN.O improvs,GS.N improvs,AAPL.O falses,MSFT.O falses,INTC.O falses,AMZN.O falses,GS.N falses,AAPL.O falses,MSFT.O falses,INTC.O falses,AMZN.O falses,GS.N falses,AAPL.O SMA mean imp,MSFT.O SMA mean imp,INTC.O SMA mean imp,AMZN.O SMA mean imp,GS.N SMA mean imp,AAPL.O SMA trade mean imp,MSFT.O SMA trade mean imp,INTC.O SMA trade mean imp,AMZN.O SMA trade mean imp,GS.N SMA trade mean imp,AAPL.O lag_1 mean imp,AAPL.O lag_2 mean imp,AAPL.O lag_3 mean imp,AAPL.O lag_4 mean imp,AAPL.O lag_5 mean imp,MSFT.O lag_1 mean imp,MSFT.O lag_2 mean imp,MSFT.O lag_3 mean imp,MSFT.O lag_4 mean imp,MSFT.O lag_5 mean imp,INTC.O lag_1 mean imp,INTC.O lag_2 mean imp,INTC.O lag_3 mean imp,INTC.O lag_4 mean imp,INTC.O lag_5 mean imp,AMZN.O lag_1 mean imp,AMZN.O lag_2 mean imp,AMZN.O lag_3 mean imp,AMZN.O lag_4 mean imp,AMZN.O lag_5 mean imp,GS.N lag_1 mean imp,GS.N lag_2 mean imp,GS.N lag_3 mean imp,GS.N lag_4 mean imp,GS.N lag_5 mean imp,AAPL.O digi-rsi mean imp,MSFT.O digi-rsi mean imp,INTC.O digi-rsi mean imp,AMZN.O digi-rsi mean imp,GS.N digi-rsi mean imp,AAPL.O SMA,MSFT.O SMA,INTC.O SMA,AMZN.O SMA,GS.N SMA,AAPL.O SMA trade,MSFT.O SMA trade,INTC.O SMA trade,AMZN.O SMA trade,GS.N SMA trade,AAPL.O lag_1,AAPL.O lag_2,AAPL.O lag_3,AAPL.O lag_4,AAPL.O lag_5,MSFT.O lag_1,MSFT.O lag_2,MSFT.O lag_3,MSFT.O lag_4,MSFT.O lag_5,INTC.O lag_1,INTC.O lag_2,INTC.O lag_3,INTC.O lag_4,INTC.O lag_5,AMZN.O lag_1,AMZN.O lag_2,AMZN.O lag_3,AMZN.O lag_4,AMZN.O lag_5,GS.N lag_1,GS.N lag_2,GS.N lag_3,GS.N lag_4,GS.N lag_5,AAPL.O digi-rsi,MSFT.O digi-rsi,INTC.O digi-rsi,AMZN.O digi-rsi,GS.N digi-rsi,AAPL.O f1 mean,MSFT.O f1 mean,INTC.O f1 mean,AMZN.O f1 mean,GS.N f1 mean,AAPL.O f1 std,MSFT.O f1 std,INTC.O f1 std,AMZN.O f1 std,GS.N f1 std
5 and 150,0.0027327464835371004,-0.2126586032974476,-0.08835268791537973,-0.19440183974255937,0.05576857854082703,0.421914902527285,0.4173103383155163,0.24382398172259223,0.4211283322618421,0.29155888054296814,1264.0,670.0,914.0,785.0,1417.0,177.72235294117647,181.4356862745098,176.69019607843137,173.06901960784313,177.15843137254902,8.882684808135865,9.863822739610361,8.47332729001168,9.005814183792236,8.926665914492178,0.01180117476961612,0.01029171281603063,0.011347376880701466,0.011503426033992036,0.013891983941662763,0.011576353234129373,0.010061971527759379,0.011481107667255106,0.009008187109630913,0.012646852724283678,0.030490900430520725,0.029759902967879923,0.030875453908021103,0.028566499097660677,0.029674438336712166,0.028295578006167853,0.028631803724392946,0.027968270424085895,0.028021187953319187,0.029376390675899196,0.029326700331701268,0.030305568323574464,0.028847224582859345,0.028831893490701328,0.02988613395153878,0.02867346856212995,0.028722760341405158,0.02748529418369944,0.02760985512319487,0.028494635790413003,0.028891558391251956,0.030455051937094267,0.030261856453635157,0.029958993459094353,0.028528943204930567,0.03391517312055657,0.03267011667132179,0.02904643666960321,0.030892357371042085,0.031925405810531216,0.002909616446661081,0.002696413280374334,0.0026704989378066005,0.003627442193048772,0.003185799593799685,0.002572667901006674,0.0028117343367311046,0.0028986549736134746,0.003023197064514182,0.002513715565511192,0.006685881828815186,0.006332565862010565,0.006633101857700855,0.004878432396886989,0.0066972432941622894,0.004911313471941658,0.006024364080760773,0.005071294185245934,0.0059919717067535815,0.005795101053636189,0.005615414794245482,0.006639424446840277,0.00541761575135788,0.004984743742903087,0.006665824094355004,0.005927288220642848,0.006543089693450107,0.004520503402885361,0.004892884312783864,0.0056659628248691045,0.006131429088452502,0.006856777739730858,0.0076051141930383705,0.0068152191242703865,0.0050803996766287645,0.011572447066696464,0.009077055656186352,0.0059058303372437285,0.005746178384840177,0.006869433476861628,0.6230913940423929,0.6054280758440969,0.6599295421654193,0.6695382829116154,0.6404711488830769,0.025554927698212153,0.030466455131303773,0.027323298512336232,0.025975150741818238,0.024755967945709806
5 and 200,0.018159123349997978,-0.1948451328261012,-0.06173102651776469,-0.12446973597166291,0.04537894089745826,0.3602995998102584,0.3755979107007595,0.23661602831516382,0.3691287623038213,0.3300399219076311,1290.0,735.0,1082.0,911.0,1429.0,176.66862745098038,181.92745098039217,175.96666666666667,171.8956862745098,176.45843137254903,9.30594561831052,9.745638660633672,8.794684516349687,8.553898818300947,8.6747853140805,0.010869452948892572,0.010072853857982874,0.011951313122860255,0.010067332475220151,0.011976823821805246,0.011538466678586488,0.009918816988006205,0.011493710380459867,0.008835847230428972,0.012029519048809636,0.03192514839603652,0.03045362451664358,0.029991176586321985,0.03007027926133463,0.029931743560244434,0.029500646922380268,0.02935767666185218,0.0297966291039981,0.02720637195663739,0.02849135894738724,0.030859837891282993,0.029847998199268137,0.03067270265016406,0.029108518296942214,0.028179916814711135,0.029881549326211707,0.02838359522000659,0.029495094306054015,0.028670758989324783,0.02884298485907291,0.030126228914319358,0.029818217904432603,0.029676899787503506,0.028428393810644378,0.02914289292009142,0.03184888506029206,0.030525718934072785,0.028220763597770964,0.031741850185522356,0.031048399866423586,0.002466321300004452,0.002668615287409942,0.0029205514092227477,0.00308948239865049,0.00236071833832762,0.002499226751195956,0.0031236986564554922,0.002941442183685755,0.0026759659321572275,0.0025301623580808257,0.008027183678752067,0.0077980106939533915,0.006271730091173009,0.006831406468481289,0.005886814299101816,0.005273951841139445,0.005899141346203316,0.0059912092705173906,0.004933500790193808,0.005259523931428981,0.0071510715414400535,0.005576588193153659,0.006694483902516006,0.006621156342264311,0.006254157625404507,0.006590089681185605,0.005477371684611818,0.005771290684221916,0.005036746279128545,0.005398629521216517,0.006179236981262974,0.0057907969056925634,0.00494194327028362,0.004751461937798062,0.005460890378036786,0.007460831533621985,0.006391549668921052,0.004445212706356669,0.00681297301944315,0.00783109955978933,0.6266285488102119,0.6015776593296467,0.6616869145102854,0.6739391936542493,0.6416496182695531,0.030423269526767393,0.031050867965630096,0.02391396621987162,0.023727696026949185,0.029386547429254957
5 and 250,-0.025306692413184048,-0.21667106187875765,-0.07945793630510353,-0.12135362582859044,0.03815214359605174,0.36949111860319483,0.335467619222467,0.2508580108363302,0.4051614551366802,0.29566125760759054,1212.0,658.0,963.0,902.0,1373.0,176.27098039215687,182.56156862745098,176.37333333333333,171.81411764705882,176.2972549019608,9.368899925689426,10.130878219465572,9.262583007182911,8.982217115468623,8.868922134570573,0.011388042327654873,0.009456313876561533,0.010596158271843462,0.008823700128752695,0.011687908056323415,0.011243648899132638,0.009825296844760183,0.011095575469675916,0.00890830849395901,0.011864228821896259,0.03125054812794623,0.03036110221896297,0.03072892595984354,0.028763679156767478,0.029103222001591583,0.0291669510031563,0.02964110882527111,0.029591549471836596,0.02823797713381444,0.027877211980366096,0.02986158034503608,0.029803344159094892,0.029683218317515362,0.02947904044313787,0.02955458222400157,0.029104419868780176,0.02927845436936402,0.029212165507318755,0.02778823640607735,0.028687261308780212,0.030034305218700715,0.03036531924851426,0.031131648873778894,0.028718939425986523,0.028888761235839656,0.03299535514479773,0.034008085310327944,0.02884632947048691,0.031241025836756225,0.0317064702155884,0.0024303661577783115,0.0023516475165055125,0.002396885968891696,0.0024881464251462156,0.002373488505727883,0.002428847246259375,0.0026323002423904417,0.0027452983323869996,0.002848421852252543,0.002437857246236142,0.007134890905748309,0.005653798268292095,0.00629776419346857,0.005557213260117145,0.0052597894217293415,0.005515704827581657,0.005396949674651371,0.005163835023747016,0.005678983396525641,0.0059869866381331745,0.005709512771336958,0.005794172424710444,0.006550518289124395,0.0051788347831541945,0.005602534131536962,0.006343910873765184,0.005889784431511357,0.005543618318754506,0.005250327051128767,0.005834548462113148,0.004852098978056521,0.006657786164995318,0.006000224083503805,0.0054699128706746395,0.005405495403183553,0.00850101529795335,0.009542722489691013,0.004974138641884095,0.006476309173953103,0.007757801007965169,0.631068746282075,0.599952165240626,0.6614206529844844,0.6722933458792966,0.6424446185899005,0.0312410249046591,0.034996745950079254,0.030158677293107596,0.02485533354369809,0.03011798334032781
10 and 20,-0.0775170814378108,-0.20029814813559418,-0.04821888583947219,-0.17566810184007772,-0.03726731062839987,0.36587021437768863,0.32853987169375537,0.23708571675997495,0.4463851746518328,0.2904598632229801,1031.0,615.0,994.0,833.0,1156.0,177.89450980392158,183.48392156862744,178.34235294117647,171.57450980392156,176.89254901960786,9.810136052835784,8.430056093364701,9.086440863433475,10.968290240293337,7.724781377163975,0.014270873778778392,0.013469472022742754,0.012397219231389641,0.013771085539371824,0.013507191955557475,0.011979420806655344,0.010830018644914181,0.012741141661206696,0.009803300154155783,0.013239985620708657,0.031584123100680234,0.02918475132017709,0.02996896742875592,0.030075948640302476,0.02902076219176639,0.02888842664548682,0.028039268210230374,0.028537834653232685,0.028613912044062752,0.027897742594294464,0.028768006719890927,0.02883701260600212,0.02849347923592772,0.028817058481923088,0.028403258706810416,0.028518358177406167,0.02961797338185849,0.027575989526576142,0.02810380707768401,0.026733074061895377,0.030698639623771822,0.0290367064307899,0.029812592893117842,0.028793271984814798,0.029522084078456384,0.030826287356109473,0.03185839314707985,0.028245861349859458,0.029703585145399194,0.02981311377015677,0.005769574370573606,0.0043983519998972076,0.004073799134318212,0.004226128962120138,0.003471216974262681,0.002600567305848591,0.0029675857322436993,0.0032709052274410787,0.003053642049844407,0.002563392785865207,0.0068757829075790046,0.006099935216205231,0.006504562362576743,0.005473941787199474,0.005464246382960998,0.006046691254166226,0.005973294415173075,0.006104289135184112,0.0048594040782038135,0.005617817949221342,0.00527317903861283,0.005434248574697933,0.005536226643389898,0.005448769444644912,0.005785582320332249,0.005159972184764427,0.008096597855579807,0.006002325222767796,0.006394057899714264,0.004764184547887622,0.0060286940399295955,0.005796746052875415,0.005147248041547342,0.005572547538612881,0.0061154546920677896,0.008664852031038806,0.007614302102984752,0.005140772088949357,0.0051217658720309625,0.005593502920715236,0.6206250559061074,0.5976476211435432,0.6534230611531954,0.6729467542904877,0.6412172515889356,0.03537590671370904,0.032061508264427906,0.02649664304457724,0.030469465472462147,0.02294289218492285
10 and 30,0.0085201227832449,-0.1577266786404218,-0.06002911121100941,-0.15475410716712648,-0.06488134912529887,0.39160109834519674,0.3345873152381742,0.25874003734424045,0.40050416937917666,0.28127670200429467,1288.0,777.0,1063.0,880.0,985.0,177.47529411764705,183.57960784313727,176.76235294117646,172.8713725490196,177.06666666666666,8.42486799640972,8.413763957589385,8.928379556638287,8.568369262742277,9.061246350927451,0.013707966631364858,0.01231206903889516,0.012334317214233444,0.013911495508319452,0.014967944994792188,0.012555741873448451,0.010093268359337786,0.011584189348969888,0.009922648846638616,0.012863249555673882,0.029299198646167358,0.03045016068425727,0.029875224428379366,0.029558522887076194,0.030024631305688713,0.028922471564902113,0.029269600626382022,0.029127794548942976,0.028396232968733143,0.027959271598809263,0.02990545952083554,0.028664024801520104,0.029956086877864482,0.028588944216962724,0.027668642558848586,0.027917919444164677,0.02930369245125837,0.027487453496394917,0.02864219543708428,0.028484706521814646,0.029746979085232952,0.029914315991769413,0.02933355486222945,0.029076715993857118,0.028970209509847404,0.03091986748409918,0.030018455938501814,0.028080954337655426,0.030454263880449157,0.029729556958597816,0.0037885554510107577,0.002840791531532979,0.003047379577931961,0.003487012415754101,0.004956390178456964,0.0027623892004723697,0.002562650128226124,0.0025896334052079467,0.0032586957888833088,0.0025197813032931124,0.005700753370874335,0.0061513873741101295,0.005969998322852203,0.00574692259034561,0.006540020949271801,0.005968112699285093,0.005311753820128096,0.0068179289404046274,0.0052973549760616636,0.005875601730227124,0.0066945631034305226,0.004973442919725089,0.006622228990100179,0.006308597077970926,0.004818212384095822,0.005766985733931064,0.007679539298473683,0.005159887330897154,0.005626800782423527,0.0053371932461673465,0.006553179467624475,0.005906593288858797,0.005854981817521227,0.0052960976196615465,0.005624858308196175,0.00714452996572494,0.007064998093347476,0.005024263215795385,0.005626817438578445,0.006544601789752698,0.6244141188298077,0.5963112771950496,0.659054043310558,0.670590344325478,0.640864638467213,0.026002299241674284,0.0329531534539517,0.028625772009532993,0.02570582201032674,0.026903792205570817
10 and 40,-0.12899700683871498,-0.2590255740193089,-0.09745427617428164,-0.25420710925987305,-0.02865941591516659,0.3915210503438868,0.3408023979131003,0.23707539260864458,0.47961233818471305,0.27393171669128275,969.0,567.0,824.0,679.0,1115.0,177.77960784313726,183.48156862745097,177.73450980392158,175.61803921568628,179.01450980392156,8.364680824241056,9.150771323780402,9.301397304454943,9.568689340285315,9.52995860839786,0.014428564281874726,0.012801900629020424,0.012263695680955162,0.013777063695662086,0.013583379276425655,0.012100268111092107,0.010306228832669047,0.012096342387717332,0.009357002802737607,0.013173806148252783,0.03154696697674327,0.0290220915344295,0.030066886203666168,0.029221328631037675,0.028404361130336,0.028421895941736827,0.02791716061817383,0.02816224460535614,0.029799788842144122,0.02804622413660191,0.029707295918116484,0.029362776738384267,0.02784607939090978,0.03057493447572992,0.028779071367997854,0.029466184344151606,0.026927654646141268,0.02756709779908284,0.028860768970531515,0.026375333359478934,0.02980774804361301,0.027590524732338625,0.029499621191859,0.028399494767986887,0.02868771121794341,0.033318578549762626,0.032150077376847434,0.02963028786789916,0.030233278394768363,0.03071828037982485,0.004349660403488718,0.0034916996813001136,0.0026880272990258214,0.0040882629103339676,0.003022853191642525,0.0027372455047445124,0.0028152067088378792,0.0029874543750946538,0.002818538352966848,0.00267384785645187,0.007766396312071266,0.005583897700553083,0.006852620200757208,0.005798200096071013,0.006247099772957572,0.005602446628230569,0.005768493557035732,0.005260623329797809,0.006924001992514257,0.006729874049277376,0.007078853246885249,0.007219703378569707,0.00460759557779878,0.007899718019419324,0.007261935709455159,0.006751560939527291,0.0054121525022513195,0.005490974610540805,0.0070985231283363995,0.0046744196027742714,0.007600079199053061,0.0051411608565549195,0.0071881786814090905,0.0055050137625060214,0.0059850210534833454,0.008889067662890136,0.007604625354612931,0.005877951783582351,0.00547548035522786,0.00686227577943034,0.6188872804956814,0.5930065636472135,0.6534318319573558,0.6590069971427136,0.6299934482636358,0.025231099970881448,0.033484664254618005,0.029912559727730444,0.02783068519387586,0.031454396449397445
10 and 50,0.0041462453287021365,-0.19867774100174834,-0.0703193605814401,-0.14188213994336132,0.009525810844945231,0.42101174662020213,0.3804609326191906,0.24727371105843512,0.42805320091988175,0.2918993755985504,1305.0,731.0,959.0,857.0,1294.0,177.00039215686274,182.23294117647058,174.82901960784315,173.83058823529413,174.82509803921567,9.648205918470595,7.8970830271593755,9.317793937195097,8.826002413462776,9.760891729048687,0.014793001326170986,0.01256726607997572,0.012578419485900936,0.013956009665875443,0.013632730107674138,0.012082147123106688,0.01005293557356821,0.011857077441793587,0.009767054397593804,0.0130896366677422,0.030091172467579825,0.029725127327926388,0.029374692027056604,0.029399908508127088,0.029079223139821937,0.028305154751598813,0.028457691644898753,0.02823130200637294,0.02843089611981822,0.028469330740530818,0.029581011570796706,0.029104114914500292,0.028599589038663685,0.02868655446079347,0.028541451209745057,0.028120448082876393,0.027951617963535375,0.028324491600674725,0.02806784969243188,0.028188829567788665,0.029343222562719793,0.029938007236555854,0.029032386214528916,0.029237727771203526,0.028452109967412816,0.03169472735790116,0.033346069131354183,0.028630674550964706,0.030569578518491732,0.030648761983928182,0.004916284023699121,0.002740068477621994,0.002672626286208508,0.003703646499745657,0.0028196457309640965,0.0026769225848487215,0.0025730082463284415,0.002768683218555593,0.0029250735774968956,0.002620924875057854,0.005899710777218103,0.005724681512875532,0.005864346749000176,0.0049102896502687165,0.00609665084136435,0.004958237044426757,0.0045520393101167326,0.005702139922945516,0.005803194853430107,0.006248235143634768,0.0062657773671600395,0.005931759634519223,0.005925101304923975,0.0051118520815202646,0.005737751588640527,0.005636960722358218,0.004959164917196374,0.0060047958454092915,0.006150524740392863,0.00546851954385877,0.005710044331930405,0.006292764033939432,0.005607494596862775,0.005302703776461829,0.0045378999975920885,0.0068123348557566936,0.008467725586606552,0.005780211569102289,0.005697910063604027,0.005973616925001469,0.6263721548312825,0.6029005008623408,0.6643219700217476,0.6690667352789818,0.6464637167735773,0.027134024750584993,0.025714708477436374,0.02682981244125282,0.023708031891705356,0.027281089991343068
10 and 75,-0.03782247354293895,-0.21486957927265157,-0.10070423892669043,-0.13935767225281845,-0.027490118863968353,0.438049456869139,0.3979208940309419,0.2689497510635532,0.4520050943269748,0.32495103200545433,1190.0,761.0,951.0,962.0,1116.0,178.76117647058823,182.96627450980392,178.67686274509805,173.2835294117647,176.5027450980392,9.94471884486084,8.997473591784201,8.776456051093492,8.961930911534656,8.597614802946701,0.01470960348228576,0.012333931281186126,0.012499435150768632,0.014258121984356694,0.013858703141663242,0.012121914695604636,0.009940599164267766,0.01198778673573568,0.009569639274943082,0.012797034749792687,0.030372473779435583,0.029546167124373555,0.029539332578110724,0.029381887289629538,0.029255896667679488,0.02909797675694769,0.02774343332405327,0.028189718417519126,0.027592236996320615,0.027605047046969682,0.0285366501050949,0.02860503511495024,0.02978642147678149,0.028557239966514224,0.029324320990339464,0.027834862560250948,0.02850684562096612,0.027252383110211557,0.027113738670599526,0.029176158557669116,0.030384901305266564,0.029088525227158806,0.02904900821978111,0.02951403234223354,0.028614634386228365,0.032694051286636897,0.033475457929233496,0.029716859711555736,0.030274778158911546,0.030093155617972614,0.003964839386890113,0.0030517007788867564,0.0027812434477227053,0.0038334908767293976,0.0041675694056721845,0.002613414524823934,0.00297738875679753,0.002740445782131127,0.002766127254129349,0.0026003445629919388,0.006545597056046198,0.005860609635153293,0.005959020108942853,0.005686238647094743,0.0061306426407601675,0.00646611083279663,0.005732181552253117,0.005088549261929814,0.005029820923030533,0.005628744310292287,0.005032067880825133,0.005725412980031168,0.006665539926163012,0.0056654309000200714,0.005678542150756828,0.004825497696010526,0.005394355931721007,0.004901283359791552,0.005469223358419139,0.008279803194718705,0.006282348367884152,0.005751681548599402,0.005388564217283954,0.00573450486943118,0.005567840121198988,0.007887197418064977,0.009160458003493589,0.005650680866115255,0.005880527028029483,0.006267240708005576,0.6204423060560272,0.5938669092706328,0.6525433639455853,0.6696584030922723,0.6416928334438305,0.03165628069353239,0.029664128080706686,0.026168178446333696,0.02461448206495407,0.029060436344363675
10 and 100,0.05914144227470771,-0.177422639154656,-0.06661994685505157,-0.16908772538706612,0.030635435762627304,0.34733773313299876,0.3808914476172539,0.2531110508991536,0.3835218817609841,0.31690372349937523,1467.0,787.0,970.0,840.0,1414.0,178.52627450980393,182.41647058823528,176.8721568627451,172.6635294117647,176.94392156862745,8.684111102726916,8.234302045865183,10.35487091007137,10.188942926434448,7.504803765219867,0.013268677752711799,0.011652849577249904,0.011660432917941544,0.013571795762899,0.013742233789527202,0.011827867337640019,0.01034202942640272,0.01171846213054332,0.009342701695281803,0.012795875864721893,0.029944152527806182,0.030899581027725966,0.02952844797397247,0.028336643845383445,0.02909405724767744,0.029225184616906916,0.028504637084854248,0.030820380858512905,0.02766565549245289,0.027480317991978576,0.029091881864306217,0.028702895277102392,0.029205015717389964,0.028331442739783656,0.02937589228742228,0.028608062773939385,0.028612893425546647,0.028220198204344082,0.02796029720568401,0.028291460374920196,0.030120011027930434,0.02953276489817774,0.029256137119973,0.027494821793599716,0.029484468005757054,0.03292503888754153,0.03176638621155459,0.02871003214730803,0.03216591856923222,0.03072239654629653,0.0033885778674164965,0.002681240522197302,0.00245675947741827,0.0034491544836900965,0.0031546971797801597,0.0027115582922600354,0.0032510009329520338,0.002725020415091454,0.0028040960302205386,0.0025816126744656388,0.0057754830288562,0.00569003566239534,0.005922255046616609,0.005622588943723054,0.0062361372053227684,0.005947290493646111,0.00561956656933739,0.006406962013844028,0.00499899395791548,0.004691552536844144,0.005485209726723848,0.004711984037013339,0.005986106855055899,0.005868453076541141,0.006137975091294739,0.005220957963048876,0.0066911044307258385,0.005822698895160964,0.005736759166199335,0.005473749422873121,0.005840460358579548,0.0058727528851317545,0.005071647549194488,0.004657700724105212,0.006173087829248781,0.008924337200524785,0.00800968209709035,0.006412770225369819,0.005434805252344795,0.006024738378332583,0.6192197331332234,0.6004073793972192,0.660644467696795,0.6704280649045051,0.6407526761558727,0.028465787015790098,0.029657567610521737,0.030684391094012633,0.030596030603059477,0.02270223412006849
10 and 125,-0.048864364894414175,-0.17244809159060856,-0.10211741843827551,-0.18986607427355393,-0.00022851403206270866,0.3717968290254636,0.39042457888542503,0.273642833763979,0.5223002942605919,0.38050537276578594,1132.0,890.0,944.0,999.0,1323.0,174.9650980392157,182.78039215686275,177.89333333333335,172.23176470588234,176.38078431372548,8.369551329482476,8.732748382644008,8.876268753578055,10.093521631064204,9.186854562696034,0.012585026979746465,0.010198820608942052,0.012941137350789805,0.013297007044650292,0.01302594302886909,0.01175924002939874,0.010185746332748791,0.011412157155390124,0.00982548456953933,0.012404830468004488,0.03147626384529507,0.030699752298013062,0.029275739495465344,0.031064869084911392,0.029024782393216448,0.028996142111900637,0.02851903801208362,0.02902394344156207,0.028190043323869464,0.02762513309731224,0.029603104166309322,0.029155619455514828,0.029103673623384858,0.0286110719668049,0.029187126075846656,0.028579096794521718,0.029913045173050778,0.028577359039426892,0.02868535221654409,0.028388912559563457,0.030738984642768447,0.02921248454779566,0.029434527906756037,0.029214403403674146,0.02839331476472259,0.030776123440657176,0.03159612323520498,0.029123249548223613,0.03064572092138153,0.029529605846139964,0.002862602565139575,0.0023825098120935145,0.0032343544297106053,0.004102893794131443,0.0028643971194603746,0.0025979017273747816,0.0029159634990235618,0.002525574425555599,0.0032130448285873857,0.0025064735056201915,0.007533729980066935,0.006311942937361373,0.00531221419379163,0.007539543755582834,0.005846745116629727,0.005626242215217717,0.006231998731842962,0.005553990416616963,0.005720388900635973,0.005277486574563316,0.006477711320400915,0.006356591317804629,0.005126206136653095,0.005336228680950172,0.005923754978827551,0.005955427961092038,0.006826894384445283,0.0054687809754064036,0.00561346128663906,0.005291623126788725,0.0057326474936401795,0.0056637604854604135,0.0057062899381225265,0.006030841547246728,0.005849886380324758,0.007023425708911492,0.00834161744349465,0.00568198640495394,0.006301860155466958,0.005162557161741749,0.63250809095877,0.6009519288318164,0.6561502980672501,0.6719155152595421,0.6436585246228208,0.0252138067167169,0.02891303950898692,0.027153834202885977,0.029239272442500425,0.026397397714650682
10 and 150,0.00022805685049333163,-0.18652381568742474,-0.10853019570017429,-0.2269179412921026,-0.0006275334363179209,0.4130692660602011,0.35367811616647654,0.29429349949169453,0.48116749035215706,0.2955150318200477,1277.0,708.0,895.0,833.0,1314.0,176.80235294117648,182.02313725490197,178.59764705882353,172.74039215686275,177.7658823529412,8.700959888117996,9.59660335535283,9.871977409250574,9.937982260573428,9.494133799585704,0.01199417907381546,0.010509406194701833,0.012074647540634104,0.01035785823714432,0.01354788284127498,0.012013581200535967,0.009868896334912879,0.011872892445596849,0.008633112643232587,0.012533519480206564,0.031186821739860194,0.030976274801718398,0.03126753907703676,0.028530251015063443,0.029200306813942874,0.029931207916869592,0.028933112209202964,0.02892829545984129,0.028348865189181734,0.027173526173745955,0.03135557464639045,0.028412599719125086,0.02949670806767763,0.029832408559634916,0.028360285259421462,0.028651005944087968,0.027921014891037103,0.029252787478582936,0.027091828166198637,0.028695644578448715,0.0307331958034769,0.030169999962406883,0.0287694558599,0.028964263220903525,0.029583535307397442,0.032670373138463465,0.03212545044698134,0.029086759600822926,0.030519370554709244,0.03042556240581425,0.002761919124709924,0.002487727442869311,0.0028344961469845835,0.0031328432090096344,0.002775206392658869,0.00275549700986204,0.002578277012429123,0.002696522614722294,0.002642615666875191,0.0025231928643153247,0.0069722097936642195,0.007088414680693015,0.006831229515438672,0.005616055921360593,0.005211304097540185,0.005960835441972321,0.005293218414710601,0.005190394351747447,0.005472128046719045,0.004935325809468179,0.00794640546966551,0.005398350864145943,0.005527020693015937,0.0061940801485100274,0.00496246557173475,0.004568424265122708,0.005097537453641123,0.005610057314843304,0.004895659319817888,0.006371501232329556,0.0062635615297076345,0.007410174097320521,0.005606110534183718,0.005057518838856196,0.0053166691643844665,0.007765908678010019,0.008191046374131703,0.006520505543843994,0.00691144499689767,0.006526498486543605,0.6252540303486074,0.602560919936139,0.6550975144527921,0.6697097989099774,0.6404288184346285,0.024819006245176342,0.033475951958884566,0.030125755154700607,0.027754114488704112,0.027668274807378303
10 and 200,0.09716956986188066,-0.11728967144336112,-0.025800872511054448,-0.1404074065804201,0.05052176757499973,0.4183460049100279,0.34449658598037775,0.23535146816385064,0.3255354595138559,0.2699780690699189,1490.0,861.0,1133.0,806.0,1380.0,178.13686274509803,181.2094117647059,177.0537254901961,174.11921568627452,177.63372549019607,8.846213112220317,8.830609727040002,9.789259204154364,9.327689418644397,7.697953843264196,0.010429955371633326,0.009725713357077339,0.011747416589703477,0.00904344125202216,0.012327915174223927,0.011547292509074584,0.0097817447987235,0.011425719076246848,0.008761711569378874,0.012708888106210396,0.031081812882447244,0.030407117433971977,0.028346774701255503,0.02989536654055461,0.028560984981719162,0.029524086039305866,0.02987698764221125,0.028530702246050272,0.02865754806320606,0.027766367835746528,0.030883703689145257,0.028977749583072747,0.02864168074059388,0.029630730201009644,0.029353725204623492,0.029253815251877948,0.02955794057994251,0.02803429974110805,0.029218218677700823,0.028917910594679557,0.030276915461400367,0.030582783708536974,0.029793205596541198,0.029968741826994737,0.029488267890788043,0.03136041007043469,0.031527691489952506,0.031571850243511584,0.031718639932144604,0.031094173345178867,0.0024116671491809165,0.0022947673528072596,0.0026679753662013413,0.0025226266300444407,0.0026697484843375458,0.002575749621754953,0.002660825248653658,0.002914498855536532,0.0026423737869827563,0.002707186521763717,0.009110238840673997,0.005087535324035569,0.005123387693660567,0.006423521574931915,0.004881117763114954,0.006484904933588243,0.006498418801991382,0.0052633660502471235,0.005938966991050514,0.005503851397400271,0.006015305203390358,0.005012674380102855,0.00504763082515765,0.005730681822357149,0.005569530651087774,0.0058230519034306915,0.006683587542944877,0.004922183056071002,0.005848320152951516,0.005736638050078464,0.006544862938300907,0.006352975359021349,0.00576242362539303,0.00626120179117598,0.005760968426981168,0.006910539193250905,0.006549459077148772,0.006997045787174977,0.007176566913482021,0.006275629510318542,0.623474110984487,0.6051340885631747,0.6587530014427254,0.6670911777543854,0.6413318774258367,0.025811855971880845,0.02903343698275076,0.028115603736859146,0.024920403505643618,0.02265045510699816
